genome	regulator	target
Streptomyces_coelicolor_A32	SCO7140	"SCO0031,SCO0033,SCO0034,SCO0035,SCO0055,SCO0056,SCO0086,SCO0170,SCO0336,SCO0337,SCO0345,SCO0346,SCO0357,SCO0358,SCO0715,SCO0784,SCO0972,SCO0973,SCO1086,SCO1087,SCO1144,SCO1188,SCO1330,SCO1344,SCO1366,SCO1367,SCO1425,SCO1434,SCO1479,SCO1480,SCO1481,SCO1490,SCO1491,SCO1492,SCO1566,SCO1621,SCO1709,SCO1710,SCO1739,SCO1753,SCO1835,SCO1836,SCO1917,SCO1918,SCO1958,SCO1959,SCO2052,SCO2155,SCO2353,SCO2354,SCO2465,SCO2466,SCO2549,SCO2550,SCO2570,SCO2571,SCO2636,SCO2714,SCO2715,SCO2863,SCO2886,SCO2887,SCO2899,SCO2986,SCO2987,SCO3040,SCO3041,SCO3156,SCO3185,SCO3207,SCO3225,SCO3230,SCO3305,SCO3337,SCO3396,SCO3414,SCO3531,SCO3532,SCO3566,SCO3567,SCO3595,SCO3596,SCO3716,SCO3717,SCO3725,SCO3726,SCO3757,SCO3758,SCO3775,SCO3776,SCO3848,SCO3856,SCO3872,SCO3879,SCO3914,SCO3915,SCO3917,SCO3941,SCO3942,SCO3989,SCO4034,SCO4091,SCO4123,SCO4146,SCO4232,SCO4376,SCO4377,SCO4464,SCO4465,SCO4480,SCO4481,SCO4574,SCO4587,SCO4589,SCO4628,SCO4706,SCO4707,SCO4717,SCO4718,SCO4738,SCO4739,SCO4804,SCO4805,SCO4816,SCO4842,SCO4873,SCO5019,SCO5020,SCO5031,SCO5032,SCO5075,SCO5076,SCO5114,SCO5115,SCO5149,SCO5226,SCO5256,SCO5257,SCO5262,SCO5281,SCO5332,SCO5442,SCO5494,SCO5524,SCO5525,SCO5549,SCO5549,SCO5550,SCO5551,SCO5586,SCO5612,SCO5613,SCO5710,SCO5711,SCO5718,SCO5838,SCO5991,SCO5992,SCO6007,SCO6039,SCO6039,SCO6120,SCO6144,SCO6145,SCO6198,SCO6243,SCO6244,SCO6247,SCO6248,SCO6272,SCO6299,SCO6300,SCO6323,SCO6324,SCO6346,SCO6347,SCO6361,SCO6362,SCO6382,SCO6390,SCO6483,SCO6485,SCO6486,SCO6581,SCO6583,SCO6603,SCO6627,SCO6862,SCO6863,SCO6870,SCO6871,SCO6883,SCO6884,SCO6943,SCO7035,SCO7036,SCO7095,SCO7096,SCO7386,SCO7410,SCO7411,SCO7432,SCO7433,SCO7665,SCO7741,SCO7787,SCO7803,SCO7811,SCO7812"
Streptomyces_coelicolor_A32	SCO7142	"SCO0059,SCO0107,SCO0131,SCO0155,SCO0212,SCO0216,SCO0266,SCO0471,SCO0472,SCO0492,SCO0644,SCO0919,SCO0920,SCO1024,SCO1055,SCO1081,SCO1082,SCO1088,SCO1103,SCO1152,SCO1373,SCO1393,SCO1479,SCO1519,SCO1526,SCO1579,SCO1653,SCO1767,SCO1768,SCO1816,SCO1929,SCO2015,SCO2091,SCO2092,SCO2144,SCO2242,SCO2243,SCO2422,SCO2593,SCO2594,SCO2641,SCO2783,SCO2964,SCO3147,SCO3175,SCO3176,SCO3190,SCO3268,SCO3269,SCO3373,SCO3387,SCO3419,SCO3420,SCO3487,SCO3527,SCO3528,SCO3577,SCO3675,SCO3717,SCO3718,SCO3813,SCO3815,SCO3992,SCO3993,SCO4049,SCO4089,SCO4103,SCO4104,SCO4164,SCO4189,SCO4190,SCO4191,SCO4351,SCO4363,SCO4364,SCO4593,SCO4594,SCO4725,SCO4761,SCO4762,SCO4775,SCO4793,SCO4889,SCO4890,SCO5033,SCO5059,SCO5154,SCO5331,SCO5332,SCO5411,SCO5415,SCO5436,SCO5577,SCO5748,SCO5915,SCO6168,SCO6222,SCO6223,SCO6276,SCO6375,SCO6429,SCO6475,SCO6497,SCO6527,SCO6529,SCO6530,SCO6619,SCO6620,SCO6769,SCO6778,SCO6876,SCO6964,SCO7141,SCO7142,SCO7172,SCO7346,SCO7408,SCO7427,SCO7428,SCO7759,SCO7809,SCO7810"
Streptomyces_coelicolor_A32	SCO7145	"SCO4587,SCO4588"
Streptomyces_coelicolor_A32	SCO7146	"SCO1007,SCO2408,SCO2811,SCO2812,SCO3484,SCO3696,SCO6018,SCO6019,SCO6925,SCO7145,SCO7146,SCO7146,SCO7147,SCO7513,SCO7514"
Streptomyces_coelicolor_A32	SCO7168	"SCO0147,SCO5638,SCO7167,SCO7168,SCO7169,SCO7170"
Streptomyces_coelicolor_A32	SCO7178	"SCO0872,SCO1227,SCO1352,SCO1353,SCO1877,SCO2098,SCO2128,SCO2464,SCO2556,SCO2622,SCO2623,SCO2710,SCO2745,SCO2920,SCO2998,SCO3130,SCO3535,SCO3874,SCO3897,SCO3898,SCO4370,SCO4371,SCO5280,SCO5430,SCO5861,SCO5862,SCO6009,SCO6234,SCO6588,SCO7143,SCO7176,SCO7177,SCO7542"
Streptomyces_coelicolor_A32	SCO7201	"SCO7201,SCO7202"
Streptomyces_coelicolor_A32	SCO7222	"SCO0492,SCO0958,SCO1160,SCO1513,SCO3060,SCO3061,SCO3750,SCO4858,SCO4967,SCO6609,SCO6839,SCO6840,SCO7211,SCO7222,SCO7223"
Streptomyces_coelicolor_A32	SCO7230	"SCO0072,SCO0465,SCO0466,SCO0611,SCO0612,SCO0643,SCO0675,SCO0725,SCO0726,SCO0870,SCO0871,SCO1107,SCO1108,SCO1110,SCO1237,SCO1312,SCO1313,SCO1619,SCO1649,SCO1650,SCO1710,SCO1714,SCO1753,SCO1754,SCO1776,SCO1845,SCO1863,SCO2231,SCO2302,SCO2491,SCO2492,SCO2527,SCO2528,SCO2574,SCO2671,SCO2672,SCO2728,SCO3098,SCO3099,SCO3179,SCO3180,SCO3322,SCO3377,SCO3438,SCO3663,SCO3664,SCO3705,SCO3706,SCO3847,SCO4028,SCO4029,SCO4060,SCO4061,SCO4063,SCO4087,SCO4196,SCO4197,SCO4423,SCO4424,SCO4616,SCO4619,SCO4620,SCO4631,SCO4895,SCO4907,SCO5182,SCO5308,SCO5309,SCO5315,SCO5316,SCO5384,SCO5385,SCO5446,SCO5805,SCO5863,SCO6020,SCO6086,SCO6239,SCO6499,SCO6736,SCO6737,SCO6978,SCO7022,SCO7063,SCO7075,SCO7158,SCO7207,SCO7229,SCO7230,SCO7307,SCO7308,SCO7492,SCO7493,SCO7523,SCO7747,SCO7775,SCO7815"
Streptomyces_coelicolor_A32	SCO7252	"SCO1047,SCO4631,SCO5582"
Streptomyces_coelicolor_A32	SCO7279	"SCO0050,SCO0118,SCO0173,SCO0285,SCO0589,SCO0794,SCO1228,SCO1229,SCO1295,SCO1296,SCO1433,SCO1499,SCO1933,SCO2123,SCO2213,SCO2214,SCO2254,SCO2567,SCO2567,SCO2602,SCO3098,SCO3244,SCO3305,SCO3928,SCO3931,SCO4217,SCO4412,SCO4426,SCO4508,SCO5614,SCO5692,SCO6052,SCO6337,SCO6881,SCO6882,SCO6913,SCO7157,SCO7281,SCO7282,SCO7328,SCO7398,SCO7506,SCO7678"
Streptomyces_coelicolor_A32	SCO7307	"SCO7307,SCO7308"
Streptomyces_coelicolor_A32	SCO7347	"SCO7346,SCO7347"
Streptomyces_coelicolor_A32	SCO7351	"SCO0065,SCO0066,SCO0067,SCO0089,SCO0105,SCO0110,SCO0117,SCO0120,SCO0131,SCO0154,SCO0155,SCO0185,SCO0215,SCO0216,SCO0224,SCO0247,SCO0247,SCO0265,SCO0277,SCO0278,SCO0295,SCO0320,SCO0339,SCO0360,SCO0362,SCO0369,SCO0401,SCO0402,SCO0413,SCO0423,SCO0432,SCO0457,SCO0475,SCO0476,SCO0482,SCO0486,SCO0487,SCO0491,SCO0499,SCO0505,SCO0561,SCO0562,SCO0581,SCO0604,SCO0605,SCO0689,SCO0690,SCO0696,SCO0696,SCO0717,SCO0731,SCO0763,SCO0764,SCO0830,SCO0831,SCO0832,SCO0863,SCO0912,SCO0952,SCO0953,SCO1015,SCO1018,SCO1025,SCO1084,SCO1085,SCO1144,SCO1194,SCO1210,SCO1218,SCO1281,SCO1282,SCO1283,SCO1285,SCO1285,SCO1286,SCO1293,SCO1366,SCO1368,SCO1403,SCO1423,SCO1425,SCO1445,SCO1446,SCO1489,SCO1545,SCO1594,SCO1595,SCO1634,SCO1658,SCO1658,SCO1665,SCO1676,SCO1683,SCO1684,SCO1685,SCO1693,SCO1714,SCO1715,SCO1714,SCO1715,SCO1755,SCO1807,SCO1816,SCO1840,SCO1841,SCO1855,SCO1856,SCO1857,SCO1906,SCO1910,SCO1937,SCO2026,SCO2026,SCO2036,SCO2062,SCO2071,SCO2088,SCO2089,SCO2093,SCO2137,SCO2139,SCO2140,SCO2154,SCO2155,SCO2164,SCO2165,SCO2166,SCO2181,SCO2186,SCO2214,SCO2216,SCO2217,SCO2218,SCO2233,SCO2246,SCO2247,SCO2299,SCO2335,SCO2336,SCO2361,SCO2362,SCO2364,SCO2425,SCO2430,SCO2446,SCO2447,SCO2571,SCO2578,SCO2610,SCO2611,SCO2621,SCO2650,SCO2687,SCO2707,SCO2708,SCO2707,SCO2708,SCO2764,SCO2765,SCO2787,SCO2788,SCO2789,SCO2793,SCO2855,SCO2874,SCO2878,SCO2884,SCO2885,SCO2911,SCO2912,SCO2920,SCO2946,SCO2952,SCO2966,SCO2967,SCO2972,SCO2977,SCO2978,SCO3015,SCO3029,SCO3094,SCO3097,SCO3098,SCO3116,SCO3119,SCO3177,SCO3196,SCO3277,SCO3289,SCO3318,SCO3343,SCO3395,SCO3471,SCO3475,SCO3476,SCO3511,SCO3511,SCO3514,SCO3568,SCO3571,SCO3573,SCO3574,SCO3619,SCO3620,SCO3650,SCO3656,SCO3684,SCO3700,SCO3701,SCO3786,SCO3800,SCO3829,SCO3855,SCO3879,SCO3884,SCO3885,SCO3899,SCO3902,SCO3942,SCO3997,SCO4009,SCO4011,SCO4023,SCO4039,SCO4040,SCO4052,SCO4063,SCO4067,SCO4081,SCO4131,SCO4142,SCO4151,SCO4164,SCO4209,SCO4210,SCO4224,SCO4225,SCO4235,SCO4238,SCO4239,SCO4250,SCO4256,SCO4257,SCO4265,SCO4266,SCO4299,SCO4300,SCO4301,SCO4316,SCO4339,SCO4344,SCO4366,SCO4377,SCO4431,SCO4457,SCO4462,SCO4518,SCO4569,SCO4577,SCO4581,SCO4622,SCO4722,SCO4736,SCO4773,SCO4776,SCO4865,SCO4866,SCO4865,SCO4866,SCO4872,SCO4882,SCO4883,SCO4964,SCO4973,SCO4975,SCO5010,SCO5071,SCO5113,SCO5130,SCO5131,SCO5139,SCO5140,SCO5179,SCO5180,SCO5182,SCO5192,SCO5193,SCO5195,SCO5200,SCO5204,SCO5207,SCO5215,SCO5224,SCO5266,SCO5329,SCO5331,SCO5337,SCO5415,SCO5423,SCO5424,SCO5429,SCO5446,SCO5447,SCO5457,SCO5506,SCO5512,SCO5521,SCO5619,SCO5632,SCO5706,SCO5729,SCO5810,SCO5837,SCO5856,SCO5883,SCO5885,SCO5888,SCO5913,SCO5914,SCO5994,SCO5995,SCO6005,SCO6014,SCO6107,SCO6108,SCO6149,SCO6150,SCO6168,SCO6194,SCO6197,SCO6214,SCO6222,SCO6224,SCO6233,SCO6236,SCO6244,SCO6245,SCO6280,SCO6280,SCO6281,SCO6381,SCO6384,SCO6393,SCO6407,SCO6414,SCO6449,SCO6452,SCO6460,SCO6461,SCO6539,SCO6540,SCO6542,SCO6559,SCO6560,SCO6582,SCO6627,SCO6636,SCO6640,SCO6641,SCO6653,SCO6654,SCO6667,SCO6668,SCO6676,SCO6677,SCO6719,SCO6757,SCO6758,SCO6784,SCO6805,SCO6840,SCO6881,SCO6894,SCO6904,SCO6977,SCO6981,SCO7002,SCO7056,SCO7057,SCO7084,SCO7090,SCO7101,SCO7134,SCO7167,SCO7185,SCO7191,SCO7236,SCO7248,SCO7249,SCO7264,SCO7272,SCO7279,SCO7311,SCO7350,SCO7351,SCO7375,SCO7410,SCO7411,SCO7449,SCO7467,SCO7468,SCO7489,SCO7508,SCO7509,SCO7509,SCO7570,SCO7571,SCO7572,SCO7575,SCO7787,SCO7788,SCO7806,SCO7812"
Streptomyces_coelicolor_A32	SCO7411	"SCO7410,SCO7411"
Streptomyces_coelicolor_A32	SCO7424	"SCO7423,SCO7424"
Streptomyces_coelicolor_A32	SCO7433	"SCO6537,SCO7095,SCO7206,SCO7261,SCO7432,SCO7433"
Streptomyces_coelicolor_A32	SCO7438	"SCO5329,SCO7437,SCO7438"
Streptomyces_coelicolor_A32	SCO7486	"SCO7489,SCO7490"
Streptomyces_coelicolor_A32	SCO7497	"SCO0638,SCO0911,SCO0946,SCO0947,SCO0982,SCO1059,SCO1510,SCO1511,SCO1528,SCO1658,SCO2027,SCO2111,SCO2231,SCO2276,SCO2448,SCO2598,SCO2764,SCO2765,SCO3341,SCO3376,SCO3588,SCO3594,SCO3595,SCO3673,SCO3815,SCO3816,SCO3834,SCO4281,SCO4558,SCO4559,SCO4660,SCO4661,SCO4671,SCO4977,SCO5027,SCO5370,SCO5378,SCO5387,SCO5610,SCO5621,SCO5999,SCO6030,SCO6198,SCO6209,SCO6393,SCO6394,SCO6515,SCO6688,SCO7350,SCO7351,SCO7496,SCO7497,SCO7583,SCO7659,SCO7676,SCO7761"
Streptomyces_coelicolor_A32	SCO7502	"SCO0138,SCO0960,SCO0961,SCO3010,SCO7500,SCO7501,SCO7502,SCO7503,SCO7577,SCO7719,SCO7720"
Streptomyces_coelicolor_A32	SCO7512	"SCO0120,SCO0605,SCO1130,SCO2096,SCO2482,SCO2483,SCO2764,SCO2765,SCO2836,SCO4149,SCO4413,SCO4414,SCO5416,SCO5417,SCO7511,SCO7512"
Streptomyces_coelicolor_A32	SCO7533	"SCO5308,SCO5309"
Streptomyces_coelicolor_A32	SCO7539	"SCO0080,SCO0105,SCO0229,SCO0249,SCO0250,SCO0283,SCO0284,SCO0314,SCO0492,SCO0494,SCO0494,SCO0495,SCO0502,SCO0503,SCO0676,SCO0677,SCO0836,SCO1344,SCO1571,SCO1583,SCO1584,SCO1695,SCO1701,SCO1702,SCO1706,SCO1707,SCO1768,SCO1774,SCO1787,SCO1871,SCO1872,SCO1882,SCO1895,SCO1896,SCO1982,SCO1983,SCO2087,SCO2155,SCO2193,SCO2282,SCO2334,SCO2371,SCO2400,SCO2401,SCO2427,SCO2440,SCO2441,SCO2453,SCO2454,SCO2484,SCO2501,SCO2502,SCO2591,SCO2677,SCO2682,SCO2683,SCO2882,SCO2883,SCO2965,SCO3007,SCO3008,SCO3044,SCO3052,SCO3069,SCO3070,SCO3322,SCO3373,SCO3534,SCO3777,SCO3977,SCO4077,SCO4380,SCO4381,SCO4651,SCO4680,SCO4681,SCO4852,SCO4853,SCO4870,SCO4871,SCO4883,SCO4983,SCO4984,SCO4987,SCO4988,SCO5184,SCO5230,SCO5231,SCO5241,SCO5299,SCO5300,SCO5333,SCO5537,SCO5538,SCO5541,SCO5542,SCO5640,SCO5641,SCO5646,SCO5717,SCO5817,SCO5818,SCO5932,SCO6121,SCO6122,SCO6231,SCO6306,SCO6307,SCO6318,SCO6375,SCO6379,SCO6585,SCO6593,SCO6609,SCO6610,SCO6779,SCO6780,SCO6799,SCO6812,SCO6845,SCO6951,SCO6966,SCO6967,SCO7011,SCO7150,SCO7151,SCO7159,SCO7160,SCO7189,SCO7190,SCO7195,SCO7201,SCO7266,SCO7539,SCO7540,SCO7584,SCO7585,SCO7793,SCO7794,SCO7825"
Streptomyces_coelicolor_A32	SCO7543	SCO7543
Streptomyces_coelicolor_A32	SCO7552	"SCO0069,SCO0069,SCO0085,SCO0086,SCO0095,SCO0103,SCO0140,SCO0168,SCO0171,SCO0187,SCO0200,SCO0202,SCO0203,SCO0233,SCO0247,SCO0253,SCO0284,SCO0285,SCO0297,SCO0300,SCO0301,SCO0312,SCO0349,SCO0352,SCO0371,SCO0383,SCO0387,SCO0395,SCO0423,SCO0432,SCO0432,SCO0433,SCO0434,SCO0457,SCO0470,SCO0480,SCO0482,SCO0488,SCO0492,SCO0492,SCO0505,SCO0507,SCO0508,SCO0511,SCO0531,SCO0550,SCO0551,SCO0562,SCO0563,SCO0568,SCO0581,SCO0601,SCO0643,SCO0654,SCO0673,SCO0675,SCO0733,SCO0734,SCO0735,SCO0736,SCO0755,SCO0766,SCO0786,SCO0787,SCO0805,SCO0812,SCO0828,SCO0829,SCO0849,SCO0860,SCO0866,SCO0867,SCO0877,SCO0878,SCO0909,SCO0911,SCO0912,SCO0913,SCO0914,SCO0920,SCO0926,SCO0926,SCO0947,SCO0958,SCO0984,SCO0985,SCO1014,SCO1021,SCO1022,SCO1023,SCO1031,SCO1081,SCO1082,SCO1103,SCO1108,SCO1109,SCO1110,SCO1115,SCO1116,SCO1126,SCO1160,SCO1168,SCO1184,SCO1189,SCO1214,SCO1226,SCO1230,SCO1231,SCO1234,SCO1242,SCO1261,SCO1263,SCO1263,SCO1264,SCO1283,SCO1284,SCO1305,SCO1335,SCO1336,SCO1343,SCO1404,SCO1414,SCO1419,SCO1420,SCO1429,SCO1434,SCO1436,SCO1441,SCO1468,SCO1486,SCO1488,SCO1492,SCO1518,SCO1555,SCO1560,SCO1568,SCO1569,SCO1609,SCO1626,SCO1653,SCO1661,SCO1682,SCO1684,SCO1692,SCO1698,SCO1708,SCO1724,SCO1747,SCO1804,SCO1806,SCO1839,SCO1843,SCO1851,SCO1871,SCO1896,SCO1934,SCO1935,SCO1935,SCO1937,SCO1953,SCO1953,SCO1977,SCO1980,SCO1981,SCO1997,SCO2000,SCO2003,SCO2003,SCO2007,SCO2026,SCO2051,SCO2062,SCO2063,SCO2064,SCO2064,SCO2068,SCO2073,SCO2074,SCO2077,SCO2078,SCO2081,SCO2082,SCO2083,SCO2094,SCO2095,SCO2096,SCO2096,SCO2121,SCO2139,SCO2142,SCO2142,SCO2142,SCO2155,SCO2179,SCO2180,SCO2183,SCO2231,SCO2249,SCO2250,SCO2259,SCO2278,SCO2279,SCO2335,SCO2360,SCO2366,SCO2380,SCO2394,SCO2423,SCO2427,SCO2429,SCO2430,SCO2434,SCO2447,SCO2448,SCO2450,SCO2450,SCO2459,SCO2477,SCO2481,SCO2482,SCO2489,SCO2490,SCO2535,SCO2536,SCO2544,SCO2566,SCO2586,SCO2587,SCO2589,SCO2591,SCO2595,SCO2598,SCO2599,SCO2609,SCO2610,SCO2615,SCO2630,SCO2635,SCO2641,SCO2644,SCO2670,SCO2674,SCO2689,SCO2691,SCO2693,SCO2698,SCO2699,SCO2708,SCO2723,SCO2724,SCO2727,SCO2728,SCO2732,SCO2777,SCO2793,SCO2821,SCO2838,SCO2862,SCO2863,SCO2871,SCO2876,SCO2877,SCO2905,SCO2906,SCO2921,SCO2923,SCO2930,SCO2931,SCO2935,SCO2936,SCO2938,SCO2951,SCO2974,SCO2977,SCO2978,SCO2993,SCO2999,SCO3033,SCO3043,SCO3046,SCO3184,SCO3212,SCO3219,SCO3221,SCO3227,SCO3230,SCO3252,SCO3277,SCO3278,SCO3279,SCO3285,SCO3296,SCO3314,SCO3315,SCO3325,SCO3326,SCO3334,SCO3335,SCO3348,SCO3350,SCO3385,SCO3415,SCO3422,SCO3423,SCO3431,SCO3469,SCO3470,SCO3485,SCO3487,SCO3490,SCO3490,SCO3496,SCO3497,SCO3500,SCO3501,SCO3501,SCO3509,SCO3538,SCO3542,SCO3543,SCO3543,SCO3548,SCO3566,SCO3582,SCO3601,SCO3603,SCO3609,SCO3610,SCO3644,SCO3645,SCO3658,SCO3659,SCO3661,SCO3702,SCO3744,SCO3745,SCO3763,SCO3769,SCO3788,SCO3797,SCO3798,SCO3829,SCO3832,SCO3834,SCO3846,SCO3847,SCO3862,SCO3863,SCO3868,SCO3873,SCO3886,SCO3894,SCO3901,SCO3911,SCO3929,SCO3930,SCO3945,SCO3962,SCO3962,SCO3974,SCO3976,SCO3976,SCO3978,SCO3992,SCO3993,SCO3994,SCO3992,SCO3993,SCO3994,SCO4011,SCO4012,SCO4014,SCO4015,SCO4023,SCO4023,SCO4067,SCO4069,SCO4070,SCO4077,SCO4082,SCO4086,SCO4087,SCO4103,SCO4104,SCO4107,SCO4141,SCO4142,SCO4163,SCO4190,SCO4191,SCO4192,SCO4200,SCO4201,SCO4202,SCO4216,SCO4223,SCO4224,SCO4226,SCO4228,SCO4229,SCO4234,SCO4242,SCO4258,SCO4259,SCO4261,SCO4277,SCO4294,SCO4295,SCO4305,SCO4331,SCO4341,SCO4348,SCO4377,SCO4381,SCO4390,SCO4391,SCO4399,SCO4418,SCO4423,SCO4448,SCO4472,SCO4505,SCO4517,SCO4518,SCO4517,SCO4518,SCO4519,SCO4520,SCO4535,SCO4537,SCO4538,SCO4545,SCO4546,SCO4547,SCO4549,SCO4550,SCO4552,SCO4553,SCO4574,SCO4582,SCO4593,SCO4596,SCO4637,SCO4713,SCO4714,SCO4722,SCO4749,SCO4763,SCO4788,SCO4795,SCO4807,SCO4816,SCO4819,SCO4825,SCO4832,SCO4833,SCO4869,SCO4877,SCO4884,SCO4890,SCO4919,SCO4920,SCO4938,SCO4955,SCO4978,SCO4979,SCO4979,SCO4980,SCO5003,SCO5005,SCO5006,SCO5022,SCO5023,SCO5024,SCO5028,SCO5059,SCO5105,SCO5111,SCO5121,SCO5124,SCO5125,SCO5136,SCO5151,SCO5171,SCO5172,SCO5202,SCO5202,SCO5204,SCO5212,SCO5216,SCO5223,SCO5226,SCO5230,SCO5231,SCO5247,SCO5248,SCO5248,SCO5249,SCO5257,SCO5269,SCO5280,SCO5322,SCO5322,SCO5329,SCO5345,SCO5370,SCO5388,SCO5388,SCO5390,SCO5394,SCO5395,SCO5396,SCO5440,SCO5466,SCO5467,SCO5468,SCO5469,SCO5469,SCO5469,SCO5481,SCO5482,SCO5520,SCO5526,SCO5543,SCO5545,SCO5556,SCO5561,SCO5565,SCO5565,SCO5569,SCO5570,SCO5575,SCO5624,SCO5648,SCO5649,SCO5666,SCO5675,SCO5703,SCO5708,SCO5731,SCO5745,SCO5749,SCO5750,SCO5810,SCO5811,SCO5842,SCO5861,SCO5864,SCO5900,SCO5901,SCO5911,SCO5932,SCO5939,SCO5940,SCO5941,SCO5942,SCO5943,SCO5945,SCO5946,SCO5966,SCO5967,SCO5968,SCO5974,SCO5981,SCO5982,SCO5996,SCO5998,SCO6012,SCO6015,SCO6019,SCO6025,SCO6038,SCO6058,SCO6059,SCO6071,SCO6079,SCO6082,SCO6089,SCO6090,SCO6100,SCO6103,SCO6103,SCO6104,SCO6108,SCO6109,SCO6108,SCO6109,SCO6108,SCO6109,SCO6116,SCO6134,SCO6135,SCO6201,SCO6202,SCO6204,SCO6209,SCO6210,SCO6221,SCO6222,SCO6233,SCO6241,SCO6242,SCO6245,SCO6265,SCO6272,SCO6273,SCO6273,SCO6286,SCO6287,SCO6288,SCO6302,SCO6311,SCO6312,SCO6313,SCO6331,SCO6382,SCO6428,SCO6429,SCO6431,SCO6432,SCO6464,SCO6472,SCO6483,SCO6486,SCO6487,SCO6515,SCO6516,SCO6517,SCO6515,SCO6516,SCO6517,SCO6537,SCO6545,SCO6546,SCO6552,SCO6569,SCO6570,SCO6582,SCO6592,SCO6593,SCO6594,SCO6615,SCO6616,SCO6619,SCO6622,SCO6623,SCO6629,SCO6635,SCO6637,SCO6638,SCO6639,SCO6639,SCO6657,SCO6663,SCO6664,SCO6678,SCO6687,SCO6688,SCO6693,SCO6694,SCO6693,SCO6694,SCO6719,SCO6730,SCO6738,SCO6762,SCO6773,SCO6790,SCO6794,SCO6806,SCO6832,SCO6835,SCO6836,SCO6852,SCO6854,SCO6878,SCO6915,SCO6920,SCO6927,SCO6928,SCO6976,SCO6977,SCO6993,SCO7015,SCO7016,SCO7018,SCO7018,SCO7019,SCO7037,SCO7051,SCO7081,SCO7092,SCO7098,SCO7114,SCO7115,SCO7117,SCO7118,SCO7124,SCO7131,SCO7131,SCO7132,SCO7134,SCO7151,SCO7152,SCO7153,SCO7158,SCO7158,SCO7167,SCO7170,SCO7176,SCO7178,SCO7184,SCO7185,SCO7187,SCO7201,SCO7202,SCO7207,SCO7211,SCO7212,SCO7226,SCO7227,SCO7259,SCO7263,SCO7285,SCO7286,SCO7297,SCO7332,SCO7358,SCO7359,SCO7361,SCO7389,SCO7396,SCO7397,SCO7412,SCO7422,SCO7423,SCO7423,SCO7430,SCO7433,SCO7479,SCO7480,SCO7501,SCO7518,SCO7519,SCO7539,SCO7540,SCO7552,SCO7553,SCO7588,SCO7606,SCO7609,SCO7621,SCO7625,SCO7634,SCO7647,SCO7659,SCO7659,SCO7671,SCO7682,SCO7683,SCO7683,SCO7685,SCO7694,SCO7707,SCO7708,SCO7716,SCO7717,SCO7729,SCO7741,SCO7743,SCO7746,SCO7746,SCO7753,SCO7759,SCO7768,SCO7769,SCO7776,SCO7780,SCO7788,SCO7789"
Streptomyces_coelicolor_A32	SCO7554	"SCO0230,SCO0230,SCO0245,SCO0246,SCO0278,SCO0279,SCO0305,SCO0351,SCO0381,SCO0432,SCO0537,SCO0554,SCO0555,SCO0573,SCO0618,SCO0643,SCO0654,SCO0667,SCO0668,SCO0739,SCO0740,SCO0765,SCO0766,SCO0841,SCO0893,SCO0911,SCO0912,SCO0918,SCO1034,SCO1047,SCO1170,SCO1179,SCO1186,SCO1187,SCO1239,SCO1268,SCO1330,SCO1331,SCO1406,SCO1423,SCO1434,SCO1499,SCO1500,SCO1660,SCO1661,SCO1958,SCO1979,SCO2096,SCO2117,SCO2256,SCO2311,SCO2349,SCO2363,SCO2381,SCO2394,SCO2526,SCO2666,SCO2667,SCO2682,SCO2683,SCO2704,SCO2745,SCO2761,SCO2795,SCO2797,SCO2798,SCO2814,SCO2815,SCO2884,SCO2889,SCO2976,SCO2981,SCO3150,SCO3172,SCO3173,SCO3203,SCO3204,SCO3248,SCO3270,SCO3306,SCO3307,SCO3370,SCO3371,SCO3549,SCO3560,SCO3658,SCO3678,SCO3894,SCO4066,SCO4114,SCO4118,SCO4181,SCO4182,SCO4331,SCO4332,SCO4412,SCO4445,SCO4490,SCO4583,SCO4630,SCO4680,SCO4681,SCO4698,SCO4699,SCO4793,SCO4804,SCO4804,SCO4822,SCO4998,SCO5074,SCO5075,SCO5097,SCO5098,SCO5321,SCO5618,SCO5786,SCO5787,SCO6025,SCO6089,SCO6122,SCO6131,SCO6132,SCO6139,SCO6224,SCO6259,SCO6333,SCO6341,SCO6357,SCO6358,SCO6373,SCO6373,SCO6421,SCO6546,SCO6547,SCO6598,SCO6608,SCO6665,SCO6689,SCO6713,SCO6746,SCO6981,SCO6982,SCO7034,SCO7091,SCO7176,SCO7203,SCO7213,SCO7296,SCO7297,SCO7374,SCO7375,SCO7379,SCO7553,SCO7555,SCO7637,SCO7746"
